Settings
TF	Binary TF
IDF	No IDF
Normalisation	No Normalisation
Stemming	No Stemming

Averages
Precision	0.058633701714966686
Recall	0.7128942239142595
Non-Interpolated Average Precision	0.10438051281329734

Query Number	Precision	Recall	Non-Interpolated Average Precision
1	0.06719367588932806	0.7391304347826086	0.09261003443862639
2	0.026143790849673203	0.46153846153846156	0.013701106921271718
3	0.21428571428571427	0.06818181818181818	0.0349025974025974
4	0.019886363636363636	0.875	0.18336549426354823
5	0.018808777429467086	0.5	0.027352007612523353
6	0.007142857142857143	1	1
7	0.011513157894736841	0.875	0.10122980409245277
8	0.017429193899782137	0.4444444444444444	0.00939001212649266
9	0.060126582278481014	0.5588235294117647	0.08194720595962285
10	0.03188405797101449	0.4230769230769231	0.05024618157261835
11	0.08710801393728224	0.1968503937007874	0.021434901968801597
12	0.020491803278688523	0.7692307692307693	0.04067629028316833
13	0.1471861471861472	0.7472527472527473	0.21288839996638353
14	0.012658227848101266	0.6666666666666666	0.01507936507936508
15	0.1004566210045662	0.8048780487804879	0.14142129536108042
16	0.038461538461538464	0.5	0.03594204644259792
17	0.018306636155606407	0.3076923076923077	0.02094943365410498
18	0.03225806451612903	0.8181818181818182	0.15530859489625073
19	0.09285714285714286	0.48148148148148145	0.11023070764973901
20	0.14655172413793102	0.2361111111111111	0.03734408794469814
21	0.05921052631578947	0.36	0.061336088929733544
22	0.05333333333333334	0.1509433962264151	0.01168918778018237
23	0.0958904109589041	0.7291666666666666	0.15697093099580448
24	0.0981012658227848	0.5961538461538461	0.08907824711389459
25	0.19491525423728814	0.696969696969697	0.2059441914776817
26	0.23387096774193547	0.5178571428571429	0.1710388228719358
27	0.2619047619047619	0.7652173913043478	0.3054228208542923
28	0.1694915254237288	0.3333333333333333	0.11142822426410677
29	0.072	0.1875	0.015413442162670007
30	0.3624161073825503	0.40298507462686567	0.14509460961903492
31	0.06976744186046512	0.09836065573770492	0.02177825826830511
32	0.0979020979020979	0.717948717948718	0.12168686150873624
33	0.027896995708154508	0.65	0.051335118095376796
34	0.03535353535353535	0.18421052631578946	0.07704955725838485
35	0.11564625850340136	0.3953488372093023	0.09356271821796454
36	null	null	null
37	0.05434782608695652	0.625	0.04872831118357461
38	null	null	null
39	0.017932489451476793	0.9444444444444444	0.12532062190929819
40	null	null	null
41	0.00938337801608579	0.6363636363636364	0.02975985364807603
42	0.04992867332382311	0.7	0.1399864609630245
43	0.01375	0.8461538461538461	0.039693256402232806
44	0.13652694610778443	0.7354838709677419	0.1591995973333646
45	0.09106239460370995	0.7012987012987013	0.10189415987833896
46	0.10453283996299723	0.9741379310344828	0.20433842516728948
47	null	null	null
48	null	null	null
49	0.030982905982905984	0.8529411764705882	0.10446521602850739
50	0.11337209302325581	0.8764044943820225	0.27159283655324173
51	null	null	null
52	0.014097744360902255	1	0.2174638179785012
53	null	null	null
54	0.07263513513513513	0.8431372549019608	0.1172157032712428
55	0.02723146747352496	1	0.18501821529615453
56	0.04808877928483354	0.8666666666666667	0.10429241624445228
57	0.018541409147095178	0.8333333333333334	0.12643571218409969
58	0.03727714748784441	1	0.21159828435901956
59	null	null	null
60	null	null	null
61	0.014285714285714285	1	0.03120139255107246
62	0.013033175355450236	0.9166666666666666	0.11927099320468464
63	null	null	null
64	null	null	null
65	0.012935323383084577	1	0.04199562738319687
66	0.034518828451882845	0.9428571428571428	0.14193012893325602
67	0.027728085867620753	0.96875	0.0672062047819679
68	null	null	null
69	0.012380952380952381	0.8666666666666667	0.08944469460129802
70	null	null	null
71	0.02164862614487927	0.9629629629629629	0.1446556948504431
72	null	null	null
73	null	null	null
74	null	null	null
75	null	null	null
76	0.05616850551654965	0.9333333333333333	0.1423463493806448
77	null	null	null
78	null	null	null
79	0.010787486515641856	0.9090909090909091	0.028771770494794693
80	null	null	null
81	0.008532423208191127	0.9090909090909091	0.028438371008854168
82	0.009793253536452665	0.9	0.013316731496178295
83	null	null	null
84	0.009643201542912247	0.9090909090909091	0.02871884109645072
85	null	null	null
86	null	null	null
87	null	null	null
88	null	null	null
89	null	null	null
90	0.05023183925811438	0.9285714285714286	0.07819067990487225
91	null	null	null
92	0.030789825970548863	0.6052631578947368	0.03675355556909758
93	null	null	null
94	null	null	null
95	0.010460251046025104	0.9090909090909091	0.02888648180625437
96	0.007633587786259542	0.8888888888888888	0.0243981199938075
97	0.004930966469428008	0.8333333333333334	0.007522584709412608
98	0.029379760609358	0.9310344827586207	0.19731703259489491
99	0.029049295774647887	0.9705882352941176	0.08972727592782856
100	0.010091743119266056	0.6111111111111112	0.012395437959778164
101	0.0008741258741258741	1	0.003003003003003003
102	0.02093244529019981	0.9166666666666666	0.13692081287033664
103	null	null	null
104	0.010298661174047374	0.9090909090909091	0.058448646490772575
105	null	null	null
106	null	null	null
107	null	null	null
108	null	null	null
109	0.056555269922879174	0.9295774647887324	0.13729122415855097
110	null	null	null
111	0.005336179295624333	0.8333333333333334	0.0329157835846799
112	null	null	null
